age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,salary
37,Private,167777,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,52,United-States,27994
28,Private,199998,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,25,United-States,11702
55,Private,199856,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,United-States,33949
29,?,189765,5th-6th,3,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,19029
32,Private,193042,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,21948
66,?,222810,Some-college,10,Divorced,?,Other-relative,White,Female,0,0,35,United-States,26770
47,Local-gov,162595,Some-college,10,Married-spouse-absent,Craft-repair,Other-relative,White,Male,0,0,45,United-States,27693
23,Private,208826,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,17184
50,Local-gov,120190,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,28775
40,Self-emp-not-inc,27242,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,84,United-States,47185
28,Private,309196,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,18730
43,Private,240698,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,23413
36,Private,411797,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,35,United-States,18538
25,Private,178843,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,15,United-States,6674
42,Private,136177,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,21939
35,Private,243409,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Germany,20891
34,Private,164748,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,20577
50,State-gov,24185,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,24296
30,Private,167476,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,28979
44,Private,106900,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,26126
52,Private,53497,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,26245
35,Private,335704,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,31369
36,Private,211022,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,21211
30,Private,163003,Bachelors,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,0,52,Taiwan,25142
39,Private,67433,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,22168
25,Private,458549,1st-4th,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,96,Mexico,42753
26,Private,190469,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,18086
20,Private,195411,HS-grad,9,Never-married,Sales,Own-child,Black,Female,0,0,20,United-States,8103
20,Private,216889,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,16248
70,?,336007,5th-6th,3,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States,15884
26,Private,167350,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,50,United-States,22598
24,Private,241857,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,35,United-States,15284
48,Private,125892,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,24922
62,Private,272209,HS-grad,9,Divorced,Priv-house-serv,Unmarried,Black,Female,0,0,99,United-States,72664
48,Private,175221,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,24980
52,Private,180195,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,26193
25,Private,38090,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,44,United-States,19586
58,Private,310085,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,28119
40,Federal-gov,118686,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,25269
29,?,112963,Some-college,10,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,19023
45,Self-emp-inc,120131,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,?,31299
19,Private,43937,Some-college,10,Never-married,Other-service,Other-relative,White,Female,0,0,20,United-States,7961
37,Private,210438,11th,7,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,21533
23,Private,176724,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Puerto-Rico,17182
31,Self-emp-not-inc,113364,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,29492
64,Self-emp-not-inc,73986,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,14968
28,Local-gov,197932,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,United-States,7488
32,Private,193285,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,19987
49,Local-gov,223342,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,44,United-States,27745
35,Private,49749,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,20898
19,?,211553,Some-college,10,Never-married,?,Own-child,White,Female,0,0,35,United-States,13941
45,Private,201865,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,27013
46,Self-emp-not-inc,275625,Bachelors,13,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,60,South,36558
19,Private,206599,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,United-States,6373
29,Private,89813,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,Scotland,19030
25,State-gov,156848,HS-grad,9,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,35,United-States,15552
37,Private,162494,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,21522
30,Private,205407,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,19393
28,Private,375313,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,18753
32,Private,127895,Some-college,10,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,35,United-States,17474
34,Private,248754,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,20579
34,Private,188096,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,36,United-States,18534
20,Private,216811,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,16227
27,Self-emp-inc,113870,Masters,14,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,18385
36,Federal-gov,343052,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,21217
35,Private,280966,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,20930
37,Private,42044,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,35,United-States,18804
32,Private,309513,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,24979
32,Private,163604,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,9997
52,Private,224198,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,48,United-States,31432
50,Private,338283,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,25625
23,Private,242375,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,12861
25,Private,81286,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,20015
21,Private,243368,Preschool,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,Mexico,20663
31,Private,217803,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,32,United-States,15720
31,Self-emp-not-inc,323020,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,30,United-States,14733
41,Private,34278,Assoc-voc,11,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States,22791
47,Private,184579,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,60,United-States,37002
20,?,210781,Some-college,10,Never-married,?,Own-child,White,Female,0,0,10,United-States,4055
20,Private,142673,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,18228
29,Private,131714,10th,6,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,25,United-States,11899
51,Local-gov,74784,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,25906
30,Local-gov,181372,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,33,United-States,15955
23,?,62507,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,12,United-States,5157
48,Private,155664,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,United-States,21807
62,Private,113440,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,25607
22,Private,147227,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,30,United-States,12627
20,Private,184678,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,32,United-States,12988
31,Private,98639,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,19636
30,Private,174201,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,19325
52,Private,123780,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,38,United-States,24920
20,Private,374116,HS-grad,9,Never-married,Prof-specialty,Other-relative,White,Female,0,0,40,United-States,16231
37,Local-gov,212005,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,21535
65,Private,123965,Bachelors,13,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States,30286
27,Private,113635,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,Ireland,16100
62,Private,664366,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,43975
53,Private,218311,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,35,United-States,23223
38,Private,278557,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,27264
49,Private,314773,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,25219
21,Private,194861,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,16529
18,Private,400616,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,15613
25,Private,208117,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,17788
36,Private,184498,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,21233
52,Private,117674,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,35966
19,Private,162621,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,14,United-States,5570
23,Private,368739,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,17170
63,Self-emp-not-inc,196994,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,United-States,11100
63,Self-emp-not-inc,420629,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,33372
76,Local-gov,169133,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,25269
45,Self-emp-inc,120131,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,30118
44,Self-emp-inc,456236,Some-college,10,Divorced,Sales,Own-child,White,Male,0,0,45,United-States,26620
51,Private,107123,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,25930
43,Local-gov,36924,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,23391
53,Private,167065,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,26478
29,Private,53642,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,19022
41,Private,154668,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,22782
44,Federal-gov,102238,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,23735
27,Private,152951,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,18438
35,Private,257042,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,26165
60,Private,74243,Assoc-voc,11,Widowed,Craft-repair,Not-in-family,White,Female,0,0,30,United-States,21508
33,Private,117186,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,22839
35,Private,178322,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,20911
31,State-gov,286911,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States,18661
57,Self-emp-not-inc,177271,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,24292
30,Private,149427,9th,5,Never-married,Craft-repair,Own-child,White,Male,0,0,45,United-States,21747
45,Private,101656,10th,6,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Vietnam,24024
25,Private,241025,Bachelors,13,Never-married,Other-service,Own-child,White,Male,0,0,18,United-States,7997
51,Self-emp-inc,338836,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,25870
42,Private,210534,5th-6th,3,Separated,Adm-clerical,Other-relative,White,Male,0,0,40,El-Salvador,23098
28,Private,95725,Assoc-voc,11,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States,21072
47,?,178013,10th,6,Married-civ-spouse,?,Wife,White,Female,0,0,20,Cuba,12321
53,Federal-gov,167410,Bachelors,13,Divorced,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,26554
25,Federal-gov,406955,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,17779
47,Private,341762,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,24640
26,Private,239303,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,?,22634
30,Private,38848,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,19341
48,Private,54744,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,24962
22,Private,332194,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,16807
32,Self-emp-not-inc,154950,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,14976
33,Self-emp-not-inc,196342,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,22774
31,Private,201292,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,19632
43,Private,339767,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,20,England,11684
26,Private,250066,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,18077
34,Private,318886,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,40,United-States,20581
50,Local-gov,124076,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,25572
30,State-gov,242122,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,19356
17,Private,34019,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,7645
35,Local-gov,230754,Masters,14,Never-married,Prof-specialty,Own-child,Black,Female,0,0,40,United-States,20865
29,Private,213842,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,19033
32,Self-emp-not-inc,62165,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,?,19974
34,Private,134737,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,20585
32,Private,515629,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,19966
47,Federal-gov,119199,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,24652
40,Private,90222,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,22480
26,Private,28443,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,18068
30,Private,159442,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,Ireland,19339
54,Private,315804,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,26870
53,Private,135840,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,36514
38,Private,81232,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,?,21857
43,Private,118001,7th-8th,4,Separated,Farming-fishing,Not-in-family,Black,Male,0,0,40,United-States,23412
25,Private,207875,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,20,United-States,8906
39,Private,164898,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,22192
57,Local-gov,170066,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,25,United-States,17352
